Date,AAPL,BTC-USD,ETH-USD,MSFT
2023-09-24,,26256.826171875,1580.8533935546875,
2023-09-25,173.880126953125,26298.48046875,1588.3228759765625,310.8570251464844
2023-09-26,169.8115997314453,26217.25,1593.417236328125,305.5706481933594
2023-09-27,168.3007049560547,26352.716796875,1597.4912109375,306.2070007324219
2023-09-28,168.55746459960938,27021.546875,1652.8826904296875,307.03912353515625
2023-09-29,169.07093811035156,26911.720703125,1667.94384765625,309.10467529296875
2023-09-30,,26967.916015625,1671.161865234375,
2023-10-01,,27983.75,1733.8104248046875,
2023-10-02,171.57919311523438,27530.78515625,1663.6275634765625,315.02734375
2023-10-03,170.24607849121094,27429.978515625,1656.6856689453125,306.7943115234375
2023-10-04,171.4903564453125,27799.39453125,1647.838134765625,312.2471008300781
2023-10-05,172.72471618652344,27415.912109375,1611.4764404296875,312.6386413574219
2023-10-06,175.27249145507812,27946.59765625,1645.83154296875,320.3724365234375
2023-10-07,,27968.83984375,1634.51123046875,
2023-10-08,,27935.08984375,1633.548583984375,
2023-10-09,176.75375366210938,27583.677734375,1579.806640625,322.8785705566406
2023-10-10,176.1612548828125,27391.01953125,1567.7130126953125,321.4786376953125
2023-10-11,177.5536346435547,26873.3203125,1566.2547607421875,325.423828125
2023-10-12,178.45225524902344,26756.798828125,1539.6124267578125,324.19036865234375
2023-10-13,176.6155242919922,26862.375,1552.0894775390625,320.8325500488281
2023-10-14,,26861.70703125,1555.2568359375,
2023-10-15,,27159.65234375,1558.06982421875,
2023-10-16,176.48712158203125,28519.466796875,1600.5343017578125,325.6392517089844
2023-10-17,174.93675231933594,28415.748046875,1565.4395751953125,325.07135009765625
2023-10-18,173.6431121826172,28328.341796875,1563.7498779296875,323.1624450683594
2023-10-19,173.26785278320312,28719.806640625,1567.45703125,324.3470153808594
2023-10-20,170.72010803222656,29682.94921875,1604.6668701171875,319.79486083984375
2023-10-21,,29918.412109375,1629.304443359375,
2023-10-22,,29993.896484375,1663.429931640625,
2023-10-23,170.8385772705078,33086.234375,1765.3826904296875,322.38909912109375
2023-10-24,171.27308654785156,33901.52734375,1784.4375,323.5736389160156
2023-10-25,168.9623565673828,34502.8203125,1787.3975830078125,333.5002136230469
2023-10-26,164.80491638183594,34156.6484375,1804.039306640625,320.9892272949219
2023-10-27,166.1183319091797,33909.80078125,1780.0452880859375,322.8687438964844
2023-10-28,,34089.57421875,1776.6181640625,
2023-10-29,,34538.48046875,1795.5460205078125,
2023-10-30,168.16244506835938,34502.36328125,1810.088623046875,330.21087646484375
2023-10-31,168.63644409179688,34667.78125,1816.458984375,330.9940490722656
2023-11-01,171.79647827148438,35437.25390625,1847.0897216796875,338.7865295410156
2023-11-02,175.35147094726562,34938.2421875,1800.6209716796875,340.9891662597656
2023-11-03,174.4429931640625,34732.32421875,1832.795166015625,345.3748474121094
2023-11-04,,35082.1953125,1857.6986083984375,
2023-11-05,,35049.35546875,1894.15771484375,
2023-11-06,176.9907684326172,35037.37109375,1899.83740234375,349.02642822265625
2023-11-07,179.54837036132812,35443.5625,1888.124267578125,352.94219970703125
2023-11-08,180.6050262451172,35655.27734375,1889.3223876953125,355.5560302734375
2023-11-09,180.13101196289062,36693.125,2120.56103515625,353.098876953125
2023-11-10,184.31369018554688,37313.96875,2078.289794921875,361.8898620605469
2023-11-11,,37138.05078125,2052.7138671875,
2023-11-12,,37054.51953125,2045.18701171875,
2023-11-13,182.73159790039062,36502.35546875,2055.265380859375,358.9627685546875
2023-11-14,185.34207153320312,35537.640625,1979.0526123046875,362.4771728515625
2023-11-15,185.90562438964844,37880.58203125,2060.408447265625,362.6243591308594
2023-11-16,187.586669921875,36154.76953125,1960.881591796875,369.0004577636719
2023-11-17,187.5668487548828,36596.68359375,1961.28076171875,362.80096435546875
2023-11-18,,36585.703125,1963.2850341796875,
2023-11-19,,37386.546875,2013.2044677734375,
2023-11-20,189.30715942382812,37476.95703125,2022.2391357421875,370.24627685546875
2023-11-21,188.50624084472656,35813.8125,1937.0667724609375,365.9595642089844
2023-11-22,189.16873168945312,37432.33984375,2064.42529296875,370.6484680175781
2023-11-23,,37289.62109375,2062.210693359375,
2023-11-24,187.84373474121094,37720.28125,2081.152099609375,370.23651123046875
2023-11-25,,37796.79296875,2084.4130859375,
2023-11-26,,37479.12109375,2063.2861328125,
2023-11-27,187.66574096679688,37254.16796875,2027.4173583984375,371.3940124511719
2023-11-28,188.26890563964844,37831.0859375,2049.338134765625,375.4060363769531
2023-11-29,187.25045776367188,37858.4921875,2029.92919921875,371.62939453125
2023-11-30,187.8239288330078,37712.74609375,2052.55615234375,371.6883239746094
2023-12-01,189.0995330810547,38688.75,2087.139892578125,367.37213134765625
2023-12-02,,39476.33203125,2165.7041015625,
2023-12-03,,39978.390625,2193.691650390625,
2023-12-04,187.3097381591797,41980.09765625,2243.2158203125,362.1044921875
2023-12-05,191.25511169433594,44080.6484375,2293.841796875,365.4200744628906
2023-12-06,190.1674041748047,43746.4453125,2231.661376953125,361.77093505859375
2023-12-07,192.09559631347656,43292.6640625,2357.57958984375,363.8800048828125
2023-12-08,193.5194549560547,44166.6015625,2358.73193359375,367.0975036621094
2023-12-09,,43725.984375,2341.17529296875,
2023-12-10,,43779.69921875,2352.462646484375,
2023-12-11,191.01780700683594,41243.83203125,2224.578857421875,364.22332763671875
2023-12-12,192.53070068359375,41450.22265625,2202.0380859375,367.24462890625
2023-12-13,195.74429321289062,42890.7421875,2260.648681640625,367.23480224609375
2023-12-14,195.89260864257812,43023.97265625,2316.5791015625,358.95562744140625
2023-12-15,195.35865783691406,41929.7578125,2219.33740234375,363.6642150878906
2023-12-16,,42240.1171875,2226.926513671875,
2023-12-17,,41364.6640625,2196.481201171875,
2023-12-18,193.69747924804688,42623.5390625,2217.2734375,365.5475158691406
2023-12-19,194.73570251464844,42270.52734375,2177.87255859375,366.14599609375
2023-12-20,192.64932250976562,43652.25,2201.911376953125,363.5562438964844
2023-12-21,192.50099182128906,43869.15234375,2239.54248046875,366.42059326171875
2023-12-22,191.43309020996094,43997.90234375,2326.52490234375,367.4408264160156
2023-12-23,,43739.54296875,2309.04638671875,
2023-12-24,,43016.1171875,2265.692138671875,
2023-12-25,,43613.140625,2272.561767578125,
2023-12-26,190.88926696777344,42520.40234375,2231.46533203125,367.519287109375
2023-12-27,190.9881134033203,43442.85546875,2378.739990234375,366.9405517578125
2023-12-28,191.41331481933594,42627.85546875,2347.566162109375,368.12750244140625
2023-12-29,190.3750762939453,42099.40234375,2300.690673828125,368.8729553222656
2023-12-30,,42156.90234375,2292.0654296875,
2023-12-31,,42265.1875,2281.47119140625,
2024-01-01,,44167.33203125,2352.327880859375,
2024-01-02,183.56219482421875,44957.96875,2355.83642578125,363.8014831542969
2024-01-03,182.18777465820312,42848.17578125,2210.761962890625,363.5366516113281
2024-01-04,179.8739471435547,44179.921875,2269.0380859375,360.9272766113281
2024-01-05,179.152099609375,44162.69140625,2268.647216796875,360.7409973144531
2024-01-06,,43989.1953125,2241.624755859375,
2024-01-07,,43943.09765625,2222.865966796875,
2024-01-08,183.4830780029297,46970.50390625,2333.03271484375,367.5487060546875
2024-01-09,183.0677947998047,46139.73046875,2344.8271484375,368.6277160644531
2024-01-10,184.10601806640625,46627.77734375,2582.103515625,375.4747009277344
2024-01-11,183.5127716064453,46368.5859375,2619.619140625,377.2992248535156
2024-01-12,183.8390655517578,42853.16796875,2524.460205078125,381.06610107421875
2024-01-13,,42842.3828125,2576.597900390625,
2024-01-14,,41796.26953125,2472.2412109375,
2024-01-15,,42511.96875,2511.36376953125,
2024-01-16,181.57467651367188,43154.9453125,2587.691162109375,382.831787109375
2024-01-17,180.6353302001953,42742.65234375,2528.369384765625,382.0469970703125
2024-01-18,186.51873779296875,41262.05859375,2467.018798828125,386.3631591796875
2024-01-19,189.4158935546875,41618.40625,2489.49853515625,391.0716247558594
2024-01-20,,41665.5859375,2469.589111328125,
2024-01-21,,41545.78515625,2453.9130859375,
2024-01-22,191.71983337402344,39507.3671875,2310.826416015625,388.95281982421875
2024-01-23,192.99539184570312,39845.55078125,2240.68603515625,391.2972717285156
2024-01-24,192.32302856445312,40077.07421875,2233.561767578125,394.8875427246094
2024-01-25,191.9967041015625,39933.80859375,2217.710205078125,397.1534729003906
2024-01-26,190.26629638671875,41816.87109375,2267.19970703125,396.2314147949219
2024-01-27,,42120.0546875,2267.885986328125,
2024-01-28,,42035.59375,2257.208740234375,
2024-01-29,189.5840301513672,43288.24609375,2317.064208984375,401.91107177734375
2024-01-30,185.93533325195312,42952.609375,2344.49365234375,400.80255126953125
2024-01-31,182.3360595703125,42582.60546875,2282.54443359375,390.00244140625
2024-02-01,184.76852416992188,43075.7734375,2303.82470703125,396.0842590332031
2024-02-02,183.76983642578125,43185.859375,2308.0380859375,403.3824768066406
2024-02-03,,42992.25,2296.038330078125,
2024-02-04,,42583.58203125,2289.546142578125,
2024-02-05,185.579345703125,42658.66796875,2298.888916015625,397.9186096191406
2024-02-06,187.18124389648438,43084.671875,2372.201904296875,397.7616882324219
2024-02-07,187.29000854492188,44318.22265625,2423.7451171875,406.15850830078125
2024-02-08,186.2122039794922,45301.56640625,2419.906494140625,406.2174072265625
2024-02-09,186.97454833984375,47147.19921875,2487.515625,412.5346374511719
2024-02-10,,47771.27734375,2501.228271484375,
2024-02-11,,48293.91796875,2507.570556640625,
2024-02-12,185.29139709472656,49958.22265625,2658.115966796875,407.345458984375
2024-02-13,183.20236206054688,49742.44140625,2642.185302734375,398.5758361816406
2024-02-14,182.3212127685547,51826.6953125,2777.90234375,402.42828369140625
2024-02-15,182.0341033935547,51938.5546875,2824.37890625,399.5487365722656
2024-02-16,180.49949645996094,52160.203125,2803.69140625,397.0918884277344
2024-02-17,,51662.99609375,2786.672607421875,
2024-02-18,,52122.546875,2878.998046875,
2024-02-19,,51779.14453125,2943.57470703125,
2024-02-20,179.75694274902344,52284.875,3013.503662109375,395.84381103515625
2024-02-21,180.5093994140625,51839.1796875,2970.35546875,395.2442932128906
2024-02-22,182.5390167236328,51304.97265625,2971.00732421875,404.551025390625
2024-02-23,180.70741271972656,50731.94921875,2921.658203125,403.2635803222656
2024-02-24,,51571.1015625,2992.385986328125,
2024-02-25,,51733.23828125,3112.697265625,
2024-02-26,179.3609161376953,54522.40234375,3178.99365234375,400.5118713378906
2024-02-27,180.8163299560547,57085.37109375,3244.519287109375,400.4529724121094
2024-02-28,179.61830139160156,62504.7890625,3385.703857421875,400.68878173828125
2024-02-29,178.95497131347656,61198.3828125,3341.919677734375,406.5067138671875
2024-03-01,177.87582397460938,62440.6328125,3435.053955078125,408.33465576171875
2024-03-02,,62029.84765625,3422.0498046875,
2024-03-03,,63167.37109375,3490.99365234375,
2024-03-04,173.361083984375,68330.4140625,3630.433837890625,407.7646179199219
2024-03-05,168.4305419921875,63801.19921875,3554.964599609375,395.7061767578125
2024-03-06,167.44046020507812,66106.8046875,3819.226318359375,395.1558532714844
2024-03-07,167.32168579101562,66925.484375,3874.34765625,402.0842590332031
2024-03-08,169.03448486328125,68300.09375,3892.06103515625,399.21466064453125
2024-03-09,,68498.8828125,3915.4189453125,
2024-03-10,,69019.7890625,3881.193115234375,
2024-03-11,171.03443908691406,72123.90625,4066.445068359375,397.5439758300781
2024-03-12,171.50962829589844,71481.2890625,3980.273193359375,408.1184387207031
2024-03-13,169.4305419921875,73083.5,4006.45703125,407.9415283203125
2024-03-14,171.28196716308594,71396.59375,3883.140380859375,417.88702392578125
2024-03-15,170.90570068359375,69403.7734375,3735.22021484375,409.23876953125
2024-03-16,,65315.1171875,3522.860107421875,
2024-03-17,,68390.625,3642.4130859375,
2024-03-18,171.99478149414062,67548.59375,3517.985107421875,410.12322998046875
2024-03-19,174.33135986328125,61912.7734375,3157.6181640625,414.1427307128906
2024-03-20,176.8956298828125,67913.671875,3513.39306640625,417.89678955078125
2024-03-21,169.66812133789062,65491.390625,3492.9912109375,421.9653625488281
2024-03-22,170.56907653808594,63778.76171875,3333.68798828125,421.3462829589844
2024-03-23,,64062.203125,3336.593994140625,
2024-03-24,,67234.171875,3454.636474609375,
2024-03-25,169.1533203125,69958.8125,3590.8837890625,415.5677185058594
2024-03-26,168.02462768554688,69987.8359375,3587.5048828125,414.3785400390625
2024-03-27,171.58885192871094,69455.34375,3500.115234375,414.162353515625
2024-03-28,169.7770538330078,70744.953125,3561.2939453125,413.464599609375
2024-03-29,,69892.828125,3511.80615234375,
2024-03-30,,69645.3046875,3507.9443359375,
2024-03-31,,71333.6484375,3647.8564453125,
2024-04-01,168.34144592285156,69702.1484375,3505.030029296875,417.2481994628906
2024-04-02,167.1632537841797,65446.97265625,3277.234619140625,414.17218017578125
2024-04-03,167.96522521972656,65980.8125,3311.44189453125,413.1992492675781
2024-04-04,167.14349365234375,68508.84375,3330.04052734375,410.673583984375
2024-04-05,167.89590454101562,67837.640625,3318.88525390625,418.1817932128906
2024-04-06,,68896.109375,3354.183837890625,
2024-04-07,,69362.5546875,3453.49462890625,
2024-04-08,166.77713012695312,71631.359375,3695.292724609375,417.26788330078125
2024-04-09,167.9850311279297,69139.015625,3505.163330078125,418.9287414550781
2024-04-10,166.11380004882812,70587.8828125,3543.737060546875,415.9608459472656
2024-04-11,173.30166625976562,70060.609375,3505.247802734375,420.55023193359375
2024-04-12,174.79669189453125,67195.8671875,3243.034912109375,414.6242370605469
2024-04-13,,63821.47265625,3004.900390625,
2024-04-14,,65738.7265625,3156.94189453125,
2024-04-15,170.97503662109375,63426.2109375,3101.600341796875,406.5067138671875
2024-04-16,167.69789123535156,63811.86328125,3084.920166015625,407.43048095703125
2024-04-17,166.33155822753906,61276.69140625,2984.7275390625,404.7377624511719
2024-04-18,165.38113403320312,63512.75390625,3066.027587890625,397.2982482910156
2024-04-19,163.3614044189453,63843.5703125,3059.278564453125,392.237060546875
2024-04-20,,64994.44140625,3157.627197265625,
2024-04-21,,64926.64453125,3147.28857421875,
2024-04-22,164.19305419921875,66837.6796875,3201.652099609375,394.0453796386719
2024-04-23,165.2425079345703,66407.2734375,3219.91162109375,400.5414123535156
